Review,Kategori
"Saya termasuk pengguna setia dengan gojek, sudah nyaman,,,, Boleh usul gak nih, mudah mudahan di baca, bagaimana jika, misal macet hujan dll, harga tetap sama tapi, ongkosnya tetap lebih tapi feenya lebih banyak ke ojeknya_",Ketepatan Waktu & Efisiensi
"Pesanan gofood dengan aplikasi terlama dibandingkan yg lainnya...pesan makanan selalu nunggi 2 jam bru dpt driver, itupun blm tentu dapat. harga jg mahal...aplikasi terburuk yg pnh ada.",Interaksi & Pelayanan Driver
"Pembodohan publik kayaknya ini. Setelah saya dapatkan vocher yg begitu banyak tiba2 aplikasi saya di keluarkan, katanya dari sistemlah, terus diminta masuk lagi tapi sudah tidak bisa berapa kali di coba katanya code verifikasih sdh dikirim, buktinya sdh tidak bisa masuk lagi, hanya mau untungnya saja app ini.👿😈😈😈😈",Kualitas Teknis & Aplikasi
"Mending grab, ini aplikasi ga bsa cencel ga ada totalan bgtu di klik lngsungbdi kirimkan pesanan nya ga kaya grab slalu ada totalan dan mengingatkan pengecekan pesanan, bisa di cencel pula klo mau ganti klp grab, lah ini apaan saya bakalan uninstal skarang juga..",Kualitas Teknis & Aplikasi
"Saya benar2 kecewa aplikasi ini, saya isi gopay Rp 100ribu, tapi akun sya tidak masuk2. Sya coba verifikasi email sama skali tidak bisa, nomor sya memang tdk di gunakan tapi harusnya sya bisa melakukan pergantian nomor ataupun pengaktifan ulang lewat email. Tapi ini sama skali tdk bisa, sya coba hubungi CS tdk ada respon baik. Jdi gopay sya hilang begitu saja, mending tutup aplikasinya kalau tdk dapat kelola dengan baik.",Kualitas Teknis & Aplikasi
Susah cari driver padahal biasanya gampang banget. Entah salah aplikasinya atau emang pada gak mau pick up gara gara jd murah . 2x gak bisa kerja gara gara gdda yg mau pick up !,Interaksi & Pelayanan Driver
"Dipersulit waktu mendaftar go plus, pdahal sebelumnya di AKUN YG SAMA udah pernah daftar go plus.. berulang kali mencoba upgrade selalu bilang data tdk terdaftar di dukcapil.. menghubungi customer service jga ngga berguna",Ketepatan Waktu & Efisiensi
"Akun saya tidak dapat masuk,login menggunakan facebook,karna nomor saya hilang sayang menggunakan facebook dengan nomor yg tertera sudah terdaftar lantas saya mencoba tidak menggunakan facebook namun menggunakan nomor biasa tetap tidak bisaa.... Tolong respon",Respons Pengembang & CS
Aplikadih paling buruk saat ini sudah susah cari driver aplikasi selalu membatalkan sendiri pesenan saya dan kalo di pesan ulang harga akan terus bertambah naik alesannya karena driver saya dulu seneng sama aplikasi ini tapi saat ini sangat menyebalkan tolong perbaiki sistem dan managemen anda jika tidak inhin kehilangan pelanggan,Interaksi & Pelayanan Driver
Selalu memperbarui aplikasi n membutuhkan memori yang besar sedangkan saya hanya punya hp jadul n tidak cukup memorinya jadi repot...masak hp isinya cman 1 aplikasi saja untuk gojek...saya mau nyimpen foto penting tugas2 anak saja tidak bisa...jadi sedih saya,Kualitas Teknis & Aplikasi
Ada apa dengan penarikan uang di gopay?? Kenapa saya mau tarik saldo gopay saya ke rekening tidak bisa dan bermasalah di otp?? Dari tadi saya mencoba terus tetapi tetap tidak mau dan dinyatakan kode sudah tidak berlaku padahal kode otp nya baru masuk mau langsung saya ketik tapi tetap tidak bisa. Tolong segera beri informasi ada apa yang terjadi dengan pencairan saldo gopay dan segera perbaiki masalah yang terjadi jika begini saya sama sekali tidak bisa mencairkan saldo saya di gopay.,Harga & Promosi
"Sangat mengecewakan. Selalu jd konsumen dengan rating bagus. Tapi tiba2 aplikasi tidak bisa digunakan, ada email muncul aplikasi sudah tidak bisa digunakan, tanpa penjelasa apa2. Bagis cek toko sebelah lah. Gpp g jd anak Indonesia. Dr pd harus pakai yg g jelas gini",Kualitas Teknis & Aplikasi
"aplikasi gak jelas!!!! gopay saya kok gak bisa buat transfer???? tolong klo buat apliksi itu yg jelas,,jangan langsung blokir gopay,,baru topup kok gak bisa dipake.... saya jadi rugi,,rencana topup gopay buat beli token & paketan,,kok malah fitur gak bisa dipake....",Kualitas Teknis & Aplikasi
"Barusan mau GO SEND kirim barang. Pas mau pilih rute dari rumah ke tempat tujuan. Eh... ini kenapa selalu nongol tulisan ""Kami tidak bisa melayani rute anda"". Oh iy.. tampilannya pun beda sekarang, apa ini penyebabnya? Padahal td  pagi saya sempat GO SEND juga, tanpa masalah apapun. Dan setelahnya saya gak ada tuh update aplikasi nya.. karena saya udah update dari kemarin tuh versi terbaru App Gojek nya. Makanya saya bingung.. Ada yg tau masalahnya dimana? Server y?",Kualitas Teknis & Aplikasi
Pelayanan menurun uda gk ad lagi promo2 mnarik gk kyak grab Tlg lebih diperhatikan untuk customernya Jgn sampai semua pindah aplikasi Di tammbah sering update pada aplikasi transfer ke bank lain malah lama sekali sekarang Kalau topup kenapa cepat sekali masuknya Aplikasi malah gak jelas,Kualitas Teknis & Aplikasi
"Lumayan, tp beberapa driver Go-Jek ada yg suka ngebut dan ugal2an, udh gt gak tau jalan. Kala pesan suka lama sekali dapat drivernya, sy di Bandung padahal. Tarif makin naik, jd gak beda jauh antara pake go pay dan tunai, padahal dulu diskon 40% klo pake go pay. Kadang driver susah dihubungi, di sms tdk dibls ditlpon tdk diangkat. Mohon kualitas driver ditingkatkan. Trims.",Interaksi & Pelayanan Driver
"ketika pesen Ride Tampilan awal kurang jelas & rinci... Harusnya di atas ""Cari lokasi tujuan..."" Dikasih kotak ""Cari lokasi penjemputan"" Jadi buat pengguna baru (terkhusus orang tua) ,,,bisa langsung paham & Gampang.",Interaksi & Pelayanan Driver
"GPS gojek tidak sesuai google map. Berakibat salah jemput. Apakah memang tidak di update? Padahal pakai aplikasi apapun dgn GPS sudah terupdate dengan revisi nama jalan....hanya gojek yg tidak. Aplikasi ojek online sebelah sudah terupdate, jadi saya pindah ke aplikasi sebelah.",Kualitas Teknis & Aplikasi
Pesan gocar harga berubah2 baru top up gopay. Pas mau transaksi biaya berubah seketika... not recomended... ngga ada standar yg jelas untuk ukuran jarak. Patokanya hanya ramai dan sepi.,Harga & Promosi
Aplikasi gak bagus. Transfer uang tdk sampai ke pemilik rekening bank yang dituju. Padahal sangat dibutuhkan sekali oleh si penerima pemilik rekening yg dituju. Sudah komplain 2X tidak ada follow up selanjutnya.,Kualitas Teknis & Aplikasi
Apaan sih ini gojek diperbarui malah gak g g bisa dipake.... Masa buka gofood cuma muncul makanan berat sm titik lokasi mapsnya... Di klik dimana mana gak bisa keluar menu2nya.... Konyol banget... Diperbarui bukan lebih gampang malah lbh ribet... Gw kmrn males pesen grabfood krna app nya susah...nyaman gofood. Skrg mlah lbh enak grabfood.,Kualitas Teknis & Aplikasi
"Bagaimana ini , ada transaksi pembayaran pascabayar dari kemarin siang sampai sekarang belum ada perubahan status masih dalam proses.. Chat bantuan pun selalu ditutup.. tolong segera diproses untuk transaksinya",Harga & Promosi
"Tolong perbaiki masalah upgrade gopay plus, saya mau upgrade gopay plus tidak bisa bisa padahal KTP susah terdaftar dan saya foto berkali-kali tetap gagal. Tolong diperbaiki secepatnya",Ketepatan Waktu & Efisiensi
"gak suka yg sekarang, gak bisa liat maps... tersedia liat maps pas perjalanan ke lokasi antar ajah... apalg klo pesen gofood, gk bisa liat lokasi dapet gojegnya dmn, jauh apa engga dari resto... malah gambar gak jelas..",Kualitas Teknis & Aplikasi
"Parah banget hari ini gojek, saya udah pesen goride, tapi aplikasi ngaco, saldo sudah terpotong, tp driver tidak bisa dihubungi, dan aplikasi ga bisa batalin, telp cs minta dibatalkan. Saya update lah gojek, setelah itu saya order lagi, dan hal yg sama terjadi. Saya telp cs lagi, tapi tidak bisa dihubungi. PARAH SIH INI. KECEWA BANGET SAMA GOJEK. BIKIN SULIT KEMANA MANA JADINYA.. TOLONG DONG DIPERBAIKI SEGERA, DAN SALDO SAYA KEMBALIKAN. TRIMS..",Interaksi & Pelayanan Driver
"bos.. saya sudah pesan bolak balik gobox tapi gak ada keterangan data sopirnya,nomer hpnya,plat nomer mobilnya,, jadi saya masih kuatir gimana kalau barang yg saya kirim itu hilang di jalan,, cari kemana dan hubungi siapa ? haduh...tolong mind didata siapa yg ambil pesanan,, trus riwayat pemesanan saya juga selalu kosong padahal habis pesan,, kalau bisa riwayat pesanan itu keluar data2nya,, sopir,platnomer dan hp sopirnya,, tolong mind aplikasi goboxnya diperbaiki.. saya pesan gobox yg ukuran 200",Interaksi & Pelayanan Driver
biaya aplikasi SMKN mahal tp promo semakin sedikit,Kualitas Teknis & Aplikasi
"Status tranfer gopay success dan completed, tapi dana ga masuk ke rek bank tujuan. transaksi tgl 11 agustus, di cek tgl 13 agustus masih belum masuk, sudah 2x24 jam loh ini. Sudah buat laporan belum ada balasan, gimana ini?? Piye to jekkk, nek koyo iki wegah transfer via gopay, duit ilang nyangkut ra genah...",Ketepatan Waktu & Efisiensi
"Dulu aplikasi ini bagus dan bisa di andalkan, setiap ngorder segala jenis layanan dapat driver yang terdekat, hujan atau macet nyari driver juga gampang dan maps juga akurat, tapi sekarang aplikasi ini layak di tinggalkan, karena setiap ngorder segala jenis layanan dpt drivernya jauh-jauh mulu,ok kalau untuk makanan atau barang dpt driver jauh ga masalah, tapi ini ngorder GO-RIDE ko dpt drivernya jauh, kita itu butuh cepat, apalagi kalo posisi kita buru2, apa iya harus nunggu dulu!",Interaksi & Pelayanan Driver
"Biaya penanganan ? Bisa 5rb sampai 10rb !!! Biaya penanganan ??? Penanganan apa ya ? Kan yg menangani pesanan customor adalah penjual, gojek hanya mengantarkan ! Kan aneh biaya penanganan bisa lebih mahal dr ongkir !!!",Harga & Promosi
"Dari sgi operasional udh ckup bgus...tpi akan lebih baik lgi jika di sdiakan fitur Cancelny atau pembatalan psanan..memang sudah da tpi terkesan ribet, kbnyakan org pngen yg serba praktis atau simpel..sya psti ksih bntang full klo dalam update brkutny dsrtakan fitur trsebut.",Interaksi & Pelayanan Driver
"Sekarang klw pesen GO-RIDE, susah, mitra GO-JEK nya banyak disekitar tp kayanya udh pada ga butuh duit. opsi bintang nol ga ada ya?",Lainnya / Umum
"tiap kali buka aplikasi ga tau kenapa ya, jaringan normal bagus, tapi tiap buka aplilasinya tau tau kok mental le menu utama, padaha mau pesan gofood/goride loh pernah gara gara masalah itu ga sengaja kepencet pesan, mau ga mau ga bisa batalin gara gara lg milih pesanan eh malah kembali sendiri ke menu utama (mohon di perhatikan)",Interaksi & Pelayanan Driver
"order barang di shopee pakai jasa kurir sameday tggl 12 jam 12 siang lebih dikit, sampai tggl 13 siang bahkan sampai sore lagi belom dipick up, sudah tek tok kan sama penjual juga kurir gosendnya belom dateng² buat pickup sampe harus tlpn cs shopee.. semakin banyak driver semakin buruk pelayanannya, harusnya semakin bagus malah semakin buruk gojek ini..",Interaksi & Pelayanan Driver
"Mohon diperbaiki. Selalu muncul pop up minta diaktifkan lokasi, padahal lokasi di di perangkat saya sudah aktif. Terutama saat akan pesan gofood. Meski lokasi sudah saya aktifian tetap muncul pop up ""aktifian layanan lokasi"". Hingga saya tidak bisa menggunakan opsi gofood.",Respons Pengembang & CS
"Kenapa di history pesanan saya ada "" pesanan dibatalkan"" pdahal saya maupun driver tidak ada yg membatalkan. Saya pun sudah sampai dengan driver tersebut. Saya jdi agak kesulitan untuk melihat story pembayarnnya meskipun saya bayar cash,setidaknya saya bisa melihat lagi nominal nya.",Interaksi & Pelayanan Driver
"aplikasi yang menbosankan, bukan malah mempermudah malah makin mempersulit, bukannya update malah downgrate, mulai dari segala fitur di aplikasi, mempersulit orang untuk belanja, menghapus menu yg ada ( padahal jelas"" di toko tertera produk ada dan masih di jual ), dan konyolnya yg di hapus hanya di hp android sedangan di ip tidak haha, apa setiap orang harus beli hp ip dlu?kalo memang keberatan atas voucer yang di berikan gausah sok""an kasih promo, takut saham turun? buruk sekali kinerja",Kualitas Teknis & Aplikasi
"Saya tidak bisa menggunakan GOFOOD..padahal sudah aktif lokasi GPS dengan akurasi tinggi,sudah mengikuti solusi dr CS Team utk di hapus install ulang kmbali,tp berkali-kali hasilnya sama aja. Tidak membsntu org hamil yg suka lapar",Respons Pengembang & CS
"Aplikasi ini belum sempurna,banyak laporan custamer yg tidak bisa menggunakan gopay di apkikasi ini untuk keperluan yg lain,hanya bisa di gunakan utk food saja,hati2 buat para pelanggan.aplikasi ini tidak sempurna,banyak kekurangannya",Kualitas Teknis & Aplikasi
per tgl 13 januari 2026 sore ada update aplikasi malah jadi error. nggak bisa pilih lokasi jemput dan tujuan baik lewat peta ataupun lewat tulisan. gimana ini heii..... pas buru² mau pulang malah error. tadi teman sekantor juga ngalamin yang sama,Kualitas Teknis & Aplikasi
"awalnya sy suka dengan aplikasi ini karna banyak promo yg di sediakan ketika berbelanja di Alfamart, akan tetapi jika komputer di Alfamart sedang ganguan atau offline otomatis semua jenis pembayaran gopay tidak bisa di lakukan , tp kenapa kok gua tetep aja di potong saldonya wlpn di komputer nya transaksi belanjaan gua g berhasil, itupun 2 kali , percuma dlsaldo gua kepotong buat beli barang hayalan",Kualitas Teknis & Aplikasi
"4 tahun pakai gopay, aman² saja. Tapi sekarang kenapa tiba² saldo saya ga bertambah sama sekali? Di cek di riwayat transaksi masuk semua. Tapi saldo tidak bertambah sedikit pun. Mohon bantuan nya dari pihak aplikasi🙏🏻",Kualitas Teknis & Aplikasi
gojek ga jelas wifi lancar data lancar ttp di bilang koneksi lambat,Ketepatan Waktu & Efisiensi
"Akun entah kenapa terblokir sendiri, dan tidak ada solusi untuk pemulihan akun, dan nomor yg sama tidak dapat di daftarkan di akun yang baru, satu lagi, gopay pun tak bisa di gunakan lagi, fix selamat tinggal gojek saya beralih ke layanan sebelah",Kualitas Teknis & Aplikasi
"Tolong dong,gojek di permudah lah buat upgrade gopay plus,udah berkali² gagal Mulu dan ini terjadi g cuma saya doang tapi banyak yg ngalamin dan alhasil pada pindah ke app e wallet lain nya,contoh simpel aja,saya upgrade d*na premium aja g sampe 1 jam udah ke upgrade sedangkan buat upgrade gopay plus udah berkali kali coba gagal mulu",Ketepatan Waktu & Efisiensi
"Pin saya sudah benar bahkan saya baru saja melakukan transaksi ±5 menit sebelumnya. Saya masukan pin saya untuk transaksi lain dikatakan salah. Padahal saya sangat ingat terhadap pin saya, bahkan saya juga ganti dengan pin yang sama namun tetap dikatakan bahwa pin yang saya masukkan salah. Mohon kejelasannya atas error yang terjadi, segera perbaiki. Terimakasih.",Kualitas Teknis & Aplikasi
"User interface buruk sulit untuk bernavigasi secara cepat dan minim fitur, Banyak biaya layanan tidak penting seharusnya pihak gofood mencari pendapatan dari mitra penjual/pengusaha bukan dari para konsumen, tidak banyak program voucher atau kupon menarik, ada juga driver yg meminta uang parkir yg seharusnya ini disesuaikan oleh pihak mitra dari gofood, banyak makanan yg overpriced tak sebanding dengan kualitasnya yg seharusnya hal seperti ini ditangani dengan algoritma seo yg mutakhir",Interaksi & Pelayanan Driver
"Pernah juga TopUp in gopay temen ke double, saldo bank berkurang, tp nggak masuk dgopay kala itu lagi gangguan jaringan, kapok. Lain kali pas jaringan stabil aja, skrg ambil alternatif lain dengan cara tunai aja kdg2.",Kualitas Teknis & Aplikasi
"mudah di gunakan GK ribet,mantap",Lainnya / Umum
"Udah berkali-kali kali upgrade ke Gopay plus tapi gagal terus. Jika di hitung sudah ada lebih 20x saya foto ma Selfi dengan KTP saya,tapi setiap di kirim selalu gagal. Foto yang saya kirimkan bisa terbaca jelas oleh kamera,tetapi gagal begitu saja ketika di kirimkan.. mohon lebih teliti Lagi dalam memverifikasi,bila perlu biar manusia saja yang memverifikasi nya,bukan komputer.",Kualitas Teknis & Aplikasi
Gojek oooh gojek minta ampun sejak kau gandeng PT findaya kenapa jadi masalah saya tidak pernah mengaktivasi pay later tiba2 aktif dan muncul tagihan pula dimana transaksi tsb tidak pernah saya lakuakan dan tidak mengerti itu transaksi apa. Waduh sungguh mengecewakan. Jaman juga lagi sulit susah cari duit itu findaya tahu2 nagih dan harus bayar. Ya sudah saya delet permen ajah akun ini terimakasih karena saya sangat senang dan puas dengan aplikasi ini sebelumnya tp tidak untuk saat ini.,Kualitas Teknis & Aplikasi
"Hallo, ini gmn ya sering bgt nongol gojek tidak menanggapi sampe akhirnya uninstall, pas install lagi eh malah terus2an muncul tulisan ada kendala teknis. Terus gmn dong solusinya, gopay nya jadi gak bisa dipake.",Kualitas Teknis & Aplikasi
"aplikasi gojek saya error sudah lebih dari bulan, waktu saya telfon call center nya cuma di iya2in aja katanya lagi diperbaiki tapi sampe sekarang saya masi tidak bisa menggunakannya sama sekali, tapi anehnya kenapa isi gopay bisa? beli pulsa bisa? tapi ketika saya mau order (go ride, go car, go food) sama sekali tidak bisa??",Kualitas Teknis & Aplikasi
"Aplikasi aneh, udah top up uang 120.000 malah error akunnya gbsa dipake lagi, katanya gangguan jaringan tapi cba buat akun baru fine fine aja.. Giliran nyoba ke akun lama gabisa, dasar pemakan uang haram..",Kualitas Teknis & Aplikasi
